author,date,score,comment
幻*9,2018-07-30,5,这是第二次来到国门，第一次是去了二连浩特国门。满洲里很漂亮，尤其是夜景非常好看。
M*7,2018-07-30,4,还可以，看了两国的国门，还看了界碑，当时有人在国门上晕倒，停止了一段时间的开放，处理的比较及时
m*9,2018-07-30,5,处在国门边上，历史内容丰富，爱国主义教育的佳地
M*2,2018-07-30,5,教育意义重大，很好。可以时间避开高峰期，不然要排队。天热，要注意防晒
南*帝,2018-08-08,3,旺季人多，到处排队。不过国门还是很庄严的
m*4,2018-08-08,3,没意思，只是觉着毕竟来了，得看一眼，说实话确实不知道，就当是为祖国边防捐钱了。
2*1,2018-07-29,5,很雄伟，草原美丽。不过这个景点收门票不大合适，其实主要还是让老百姓爱国主义教育比较有意义。
s*u,2018-07-28,4,值得一看，但是门票略贵了，也算是爱国主义教育基地，因该便宜点
M*6,2018-07-28,5,商业化太浓。。。。。。。。。。。。。
M*1,2018-08-06,3,景区商业化了，几年前不要门票，就是个国门，一般！
M*3,2018-08-06,3,进去排半天队爬上去，看了看对面，浪费时间，票价很不值
不*鼠,2018-08-05,3,就那样，没什么看的，就是个国门而已。一般，民族感情支撑。
不*鼠,2018-08-05,3,就那样，没什么看的，就是个国门而已。一般，民族感情支撑。
不*鼠,2018-08-05,3,就那样，没什么看的，就是个国门而已。一般，民族感情支撑。
M*5,2018-07-26,5,值得一看，到满洲里必去的景点。
M*3,2018-07-25,5,国门威武，风景优美。天气凉爽，印象深刻。
M*2,2018-07-25,5,这个不用评价吧，网上购票方便。
神*纸,2018-07-24,5,很有意义的一次旅程，五代国门各有特色
c*k,2018-07-24,4,景色一般，就是这个点意义非凡。
明*7,2018-07-23,5,喜欢那里的照片，还有红色展览馆。
1*1,2017-05-11,5,中俄边境-蓝天白云，交通便利，价格适中，性价比高
D*5,2018-07-22,5,比较有意义的景点，但是正如导游说的，不进去后悔，进去更后悔！
忙*人,2018-07-22,5,门票比景区门口便宜了，满意的一次行程
E*0,2018-07-21,5,名副其实的国门，不错哦，电子票更是方便简单。
_*8,2018-07-21,4,神圣的地方，厚重的历史意义，商业味太浓了
M*1,2018-07-21,5,很好的游乐场，俄罗斯马戏必须看。
西*冽,2018-08-09,1,很有意义的景点，垃圾的服务。小火车送出门，半路扔下，态度粗暴。
2*8,2018-07-20,5,近距离接触，展室不错，很多领导人来过。
D*0,2018-07-18,4,应该去看看 真的很开心 干净卫生 点赞
M*1,2018-07-17,4,位于满市西部中俄边境处我方一侧的乳白色建筑。国门总长105米
M*4,2018-07-17,5,方便实惠，希望多搞些活动。优惠消费者！
_*1,2018-07-26,3,门票也太贵了吧，停车入口不标明，只标明是购物免税店入口，没啥可看的
M*7,2018-07-15,5,取票方便，回顾了解历史，值得一去
_*8,2018-07-15,5,国门很雄壮，展现国威，工作人员服务也很好
M*9,2018-07-13,5,感觉不错，就是没有电梯。很遗憾！
_*9,2018-07-11,5,不错，还能上国门里头，就是人太多了。
M*5,2018-07-11,5,领略国门的威严，更为是中国人而骄傲
M*2,2018-07-11,4,还行吧就是看看国门，别的也没啥
我*游,2018-07-10,5,第二次来了，这次是带朋友来的，异国风情！
_*6,2017-08-03,5,满洲里国门，位于满市西部中俄边境处我方一侧的乳白色建筑。国门总长105米，高43.7米，宽46.6米，2008年建成。国门庄严肃穆，在国门乳白色的门体上方嵌着“中华人民共和国”七个鲜红大字，上面悬挂的国徽闪着的金光，国际铁路在下面通过。国门景区占地面积13平方公里，包括41号界碑、国门、红色国际秘密交通线遗址、和平之门主体雕塑和满洲里历史浮雕、红色旅游展厅、火车头广场等景点。
e*8,2018-07-07,5,国门不错，套娃景区有很多游乐设施，大马戏值得一看，非常好
M*8,2018-07-02,5,恢宏大气 值得一看 还有界碑 
1*6,2018-07-11,3,满洲里国门景区门票原价80，没去过看看也行
_*2,2018-06-30,5,国门很壮观，和俄罗斯的相比能看出国力的不同。
多*梦,2018-07-09,3,一般，票价和景观不匹配，都是卖东西的
M*3,2018-06-29,4,酒店的位置好，早餐很丰盛，前台服务好，卫生间的设施有点旧。
M*3,2018-06-29,5,非常值得去看看，我们伟大的祖国边境地区。
p*r,2018-06-29,4,对于有爱国情怀的老同志，比较对胃口
图*丁,2018-06-27,5,不错，值得去一下。。。。。。。。
M*5,2017-07-20,5,国门门票要80，在里面不买东西只看景点紧凑些一个小时就可以看完。景区内是国门还有41号界碑，还有些红色教育内容。里面有军队驻扎，大兵站岗。因为是边境线，有意义而且觉得很神圣和自豪！并没什么趣味性。体力好小火车可以不做，里面总共就几分钟路程
E*3,2017-02-24,4,幸好事先看了购票须知，才准备好了身份证。我们是坐小火车入内，沿途可见老式战斗机和曾穿越国门的火车头。景区内看到了现在的国门和历代国门模型，可以很明显的看出国家越来越昌盛。
1*3,2017-10-24,5,满洲里国门景区，满洲里作为中国到俄罗斯的一个重要的陆路口岸，满洲里口岸建的可以说是非常高端大气上档次了，此时我只想说——厉害了我的国！
M*5,2018-06-24,5,值得看看，感觉不错，在门口买了个水壶价位质量不错
忙*闲,2018-07-02,3,应该作为爱国主义教育基地，不收门票，或者少收些，门票有点贵
_*3,2018-06-22,5,很宏伟很庄严很漂亮很多人。值得一去。
1*1,2018-06-22,5,方便快捷，还有优惠，不用排队。
h*y,2017-09-02,5,到满洲里一定要去，登国门楼，寻41号界碑，参观红色秘密交通线纪念馆，景区环境不错，感觉用国门收费有点无语，且门票80块……
1*2,2018-06-20,5,长见识，票价太贵，国门建筑高大上。
z*0,2017-08-26,0,建议大家不要去住景区套娃酒店，带小孩的话还不错毕竟孩子喜欢。国门啊本来感觉有点神圣的带点敬意去看过门那个楼里的展览，电梯不给游客开只能走步梯上楼，每一层楼梯口处两侧都有20多平米的屋子，招牌是俄罗斯进口商品，每家店老板的大声叫卖让人立马感觉进入批发市场的感觉，对过门的敬意立马消失让人厌恶，建议大家不要在那里买任何东西，想买东西下楼后有必经的中俄自贸商品区，无非就是点糖啊吃的之类的，没什么玩意
3*9,2017-08-26,3,建议大家不要去住景区套娃酒店，带小孩的话还不错毕竟孩子喜欢。国门啊本来感觉有点神圣的带点敬意去看过门那个楼里的展览，电梯不给游客开只能走步梯上楼，每一层楼梯口处两侧都有20多平米的屋子，招牌是俄罗斯进口商品，每家店老板的大声叫卖让人立马感觉进入批发市场的感觉，对过门的敬意立马消失让人厌恶，建议大家不要在那里买任何东西，想买东西下楼后有必经的中俄自贸商品区，无非就是点糖啊吃的之类的，没什么玩意
w*n,2018-06-18,4,值得一看。6或10路公交终点站，满洲里出租总不守规则。
八*赤,2018-06-15,5,不值这个价 但是还是有点爱国主义教育的
平*人,2018-06-22,3,喜欢的人非常满意，不喜欢的人就感觉没意思 。
_*5,2018-06-12,4,感觉祖国伟大，心情为之振奋，扬我国威
_*5,2018-06-20,3,太贵了，到此一游而已而已而已。
1*1,2018-06-17,3,门票太贵，不值。但去到满洲里只好去看看。本来爱国主义教育基地全国都不收门票。
p*1,2017-09-27,0,一个不来后悔来了更后悔的地方。除了地理位置，这个景区其实没什么可看的，80块钱的门票也是有点坑。作为爱国主义教育基地，国门建筑里面那些卖小商品的真心让整个景区的格调都变low了...
3*7,2017-09-27,3,一个不来后悔来了更后悔的地方。除了地理位置，这个景区其实没什么可看的，80块钱的门票也是有点坑。作为爱国主义教育基地，国门建筑里面那些卖小商品的真心让整个景区的格调都变low了...
e*4,2017-06-30,4,值得一看的爱国主义教育基地。不过那个国门也太会赚钱了，说登上国门2楼可看全景，明明有电梯不开。想着2楼就爬吧。问题是那里是2楼，起码4、5层。因为中间几层都是商店…
1*7,2018-05-31,4,整体还不错，国门看着比较庄严，有大国的起势
M*3,2017-08-12,5,说真的，如果不是冲着国门口岸去看一下对面老毛子和普京，真的是一般般，
q*5,2017-05-11,0,中俄边境-蓝天白云，交通便利，价格适中，性价比高
_*4,2018-05-30,5,值得一来！了解一段历史，来满洲里一定要看看
1*8,2017-06-20,5,满洲里是由呼伦贝尔市代管的内蒙古自治区直辖县级市和内蒙古自治区计划单列市，代管呼伦贝尔市扎赉诺尔区，是中国最大的陆运口岸城市，是国务院确定的国家重点开发开放试验区。境内满洲里口岸是中国最大的陆路口岸。
2*6,2017-11-13,5,这里太值得去看看了！走进国门，里面还有在卖各种纪念品，向上仰视，庄严肃穆在国门上向前看，远处的俄罗斯小镇就在眼前。 国际铁路在国门下通过，北京开往莫斯科的国际列车，运行时间大概为142小时。 满洲里第五代国门是中国陆路口岸最大的国门，门前的两座石狮守卫着神圣的国门。
M*4,2017-03-14,5,登上国门，俄境后贝加尔斯克区的车站、建筑、街道、行人尽收眼底。后贝加尔斯克是俄罗斯联邦赤塔州的一个小城。从后贝加尔斯克沿铁路上行85公里即达博尔贾，博尔贾可直达蒙古国的额伦察市、乔巴山和塔木察格布拉格。沿博尔贾铁路北上，石雷姆斯科耶与西伯利亚大铁路相接；由此东行可直达海参崴进入日本海，西行经赤塔、伊尔库茨克直入俄罗斯内地。满洲里是一座非常干净、漂亮的小城市，建筑风格很有特色，也是中国较大的陆路口岸城市，市内的中国国门和中俄互市贸易区是必游之地。这里的草原风光、蒙古族风情、边境异国情调以及面积列全国第五的淡水湖呼伦池，都是吸引游客的亮点。绿草如茵的呼伦贝尔大草原，碧波荡漾的呼伦湖，巍峨耸立的国门，热情奔放的蒙古风情，远古文明的扎赉诺尔文化，中西交融的城市风格，这一切编织成一幅幅自然生态与现代景观、远古文化与现代文明、民族文化与异域风情交融的优美画面，令无数海内外游人心驰神往。俄罗斯与满洲里相邻，想了解的联系我呦1834****187……
河*悦,2018-05-18,5,不知道怎么说。还可以吧。就是国门
乡*3,2018-05-13,5,很好，威武，值得一去，。。。，
M*8,2018-05-12,5,满洲里国门景区，可以看到火车。
_*2,2018-05-08,5,蛮好蛮有特色的景区，空气清新，交通方便，服务人员态度也蛮好。
M*4,2018-05-05,5,旅游景点设计的蛮好蛮有特色，门票价格也适中，交通方便。值得一去。
M*7,2018-05-02,5,景色秀丽，美丽壮观，值得我们点赞。
2*2,2018-05-01,5,威武大气，漂亮。夜景灯光非常漂亮。
1*0,2018-05-01,5,房间整洁干净，设备设施完善，小区环境也非常整洁
M*8,2017-08-27,5,第一次到中俄边境，通过望远镜可以看到不远处俄罗斯小镇的一切，一列列火车车厢满载原木进口到我国，也从一方面彰显了祖国的日益强大
M*9,2017-04-01,5,我们从中苏街与五道街交汇口的满购中心站，乘坐6路公交车，一直坐到终点就是国门啦。整个国门景区在华埠大街西北角的尽头，老国门是免费的，现在又叫做中俄互市贸易区，里面人不多，而且价格较满洲里市区要贵。新国门里面一直到售票厅这一段叫做火车头广场，是免费的（我们看到很多游客不敢进去！亲，大大方方往里走，这段不要钱的）。国门票价80元（60岁以上老人免费，这个优惠很给力！老年朋友别忘了带证件），里面有俄罗斯的古代车具，还有中俄铁路、41号界碑，站在楼顶的观望平台可以清楚的看到对面俄罗斯的小镇。
z*n,2017-06-30,0,值得一看的爱国主义教育基地。不过那个国门也太会赚钱了，说登上国门2楼可看全景，明明有电梯不开。想着2楼就爬吧。问题是那里是2楼，起码4、5层。因为中间几层都是商店…
q*7,2017-08-11,0,越来越贵的门票，真的没啥可看的了。
干*亮,2018-04-21,5,非常好的地方！推荐大家一定要去！有这有那的景色！都是你没看过的
太*阳,2018-04-17,5,非常值得一去的地方，东北地区的国门，对俄贸易重要关口。
M*0,2018-04-17,5,还可以╮(￣▽￣)╭啊咯
1*1,2018-04-16,5,值得一看，当地重要景点之一吧，但不要期待过高
s*g,2018-04-16,5,国门，值得一看，值得留影纪念
_*7,2017-08-13,5,还是值得去看看的，就是人比较多。
q*n,2017-06-20,0,满洲里是由呼伦贝尔市代管的内蒙古自治区直辖县级市和内蒙古自治区计划单列市，代管呼伦贝尔市扎赉诺尔区，是中国最大的陆运口岸城市，是国务院确定的国家重点开发开放试验区。境内满洲里口岸是中国最大的陆路口岸。
1*6,2017-11-16,5,冬天最冷的时候，国门外就是俄罗斯，看到鲜艳夺目的五星红旗特自豪，我是中国人。有老式的客机、战斗机、火车。拍照不错，门口有各种套娃和俄罗斯外贸东东
_*0,2017-08-08,5,景区不算大，但是一次很好的红色教育主题。景色、空气那是相当好。上午九点到的，下午一点离开，因为有小不点所以不着急。中途还碰到了边检警犬的训练，顺便给孩子上了一课！
W*版,2018-04-03,4,值得去的地方 夜景很美 下次还想去呢
未*长,2018-04-03,5,陪着父母到国门游玩一圈，很有意义
1*3,2017-08-01,4,这里值得大家伙儿去看一下。中国人的骄傲！这是一个很好很好的地方？我是在大雨中去看的。看后雨后天晴！刚刚一列火车从俄罗斯进口来，棒棒的一列火车的木材！
_*4,2017-07-31,4,来呼伦贝尔旅游，欣赏自然景观，体验纯朴的民风民俗，欣赏大草原。想来呼伦贝尔旅游您需要帮助可以找呼伦贝尔小包，他可以给您提供合理的品质高的旅游行程，包车，订房，出票等服务.随时准备着为您服务！ 服务热线：0470-8288716      手机号：1510****301
M*4,2017-06-12,4,去了刚好展厅在装修，就在外面看了看
M*7,2017-06-11,5,满洲里位于呼伦贝尔大草原的西北地区。这里是俄罗斯与我国连接是中国的国门。
M*7,2017-09-14,4,第一代国门和新的国门在一起，是比较有意义的地方，可以看到不远处的界碑和俄罗斯的国门，配上蓝天白云很好看，还可以看到站岗的兵哥哥。
M*6,2017-07-23,5,值得一去的地方，毕竟有种庄严肃穆的地方。带着老人孩子自驾到满洲里，最值得去的地方就是国门景区和套娃广场，还有孩子喜欢的大马戏。赞一个
清*9,2016-10-20,0,满洲里国门庄严肃穆，看着乳白色的门体上 “中华人民共和国”七个鲜红大字，上面悬挂国徽，爱国之情油然而生！国门景区包括41号界碑、国门、红色国际秘密交通线遗址、和平之门主体雕塑和满洲里历史浮雕、红色旅游展厅、火车头广场等景点。登上国门，俄境后贝加尔斯克区的车站、建筑、街道、行人尽收眼底，看到对面的俄罗斯城市的萧条景象，对比满洲里欣欣向荣的景象，民族自豪感油然而生！这里还有手把肉、全鱼宴、烤全羊等美食。
M*0,2017-07-17,5,到了满洲里国门是一定要去的，到了景区，看到庄严肃穆的国门，可以真切感受到祖国的强大。看到41号界碑旁在烈日下身姿挺拔的战士，发自内心的感谢他们
1*1,2017-07-15,5,值得去参观！！！感受伟大祖国的强大！四代国门的变化能够深深的体会到我们伟大祖国的蒸蒸日上的变化，非常有爱国主义教育意义。
信*活,2017-08-13,0,不错(*๓´╰╯`๓)♡
3*0,2017-08-22,4,80元一个人，有国门，界碑，和平广场，中共六大纪念馆，国门有几代，以前的国门很小，现在庄严多了。要爬几楼不记得了，但是有点累。去的时候遇到一家人带着个坐在推车里的小孩子，问工作人员能不能让坐电梯上去，工作人员硬是不肯，说可以把推车寄存，然后抱小孩上去，电梯是给行动不便的老人用的，太不会变通了。
2*9,2016-10-29,5,满洲里位于中俄边境，是中国较大的陆路口岸，边境贸易很发达，国门景区是必看之地。整个城市很干净，建筑都挺有特色的。
E*0,2016-08-14,3,本应该是很庄严神圣的地方，却更像极了小商品市场集散地，既然是市场却还要收费参观，真心不值！完全被小商贩们破坏了所有的美感！现在也闭关，每年开那么几次，所以也看不到过火车，没必要买票进去，远远看一下就好！
1*3,2017-11-17,5,位于内蒙古满洲里的国门是我国的北大门，这里是一个风景非常美丽的地方。这里的湖水清澈明亮，配上周边的优美景色，确实让人流连忘返，回味无穷。
r*2,2017-07-27,0,还可以吧！取票方便，不用等
M*6,2017-11-15,5,满洲里是一座非常干净、漂亮的小城市，市内的中国国门和中俄互市贸易区是必游之地。登上国门，俄境后贝加尔斯克区的车站、建筑、街道、行人尽收眼底，这里的草原风光、蒙古族风情、边境异国情真是美如画，值得一去！
1*0,2017-06-21,5,满洲里的国门位于满洲里市西部的中俄边境处，我们一行人包车从套娃景区，婚礼宫，来到国门。我觉得，一天安排这三个景点，足够了。国门这里排队要用很久，这个前来游玩的朋友们，要有思想准备啊！
C*7,2017-09-06,3,里面太坑了。大人进去带着1.17的小孩结果里面游乐设施基本玩不了，小孩是免费了，但啥都玩不了碰碰车和海盗船都要求1.2米以上.1.17米不让玩，要拍照门口拍一下就差不多了，没必要进去，不靠谱的景点
M*8,2017-06-20,5,我是带着孩子出来玩的。满洲里第一哨和国门对于孩子记忆深刻。非常喜欢。值得信赖。都说上有天堂 下有苏杭，都比不过满洲里的灯火辉煌
M*3,2016-09-01,5,这里是中国、蒙古、俄罗斯三国交界的第一大口岸城市！这里是亚欧大陆之桥！这里是中东铁路的必经之路！这个国门是祖国通往俄罗斯的铁路之门！这里有红色的记忆！
_*9,2017-07-24,3,七年来念念不忘的味道。同事一直怀疑我吃的是怀旧的感觉，大老远的一起跑来验证，结果真的成为他人嘴里的“怀旧”了，我就想问问，还是10年时的那个老板么。
e*2,2017-06-18,4,满洲里国门是需要门票的，大部分人都是看看外在，如果有70岁以上的老人同去，那么老人是免费的。景区内有卖冰激凌的，俄罗斯冰激凌，有一款北极熊的，味道不甜。
2*0,2017-11-11,5,第一次“出国”，真的很激动！景色还行，国门十分大，大概有个十层楼高，十分壮观。园内有卖冰淇淋的，价格有些偏贵，不建议买！
E*8,2017-11-08,5,慕名而去满洲里的国门可能来到满洲里都会花门票进去参观这里边意外发现有一个六大会址纪念馆里边有很多珍贵的照片满洲里国门的楼上还有许多俄国的货品哎总之还值得一看的
Y*卜,2017-07-19,0,去到售票处看到好多人排队，心里在窃喜，幸好提前在网上买了票，取票方便，不用排队，省了很多时间
1*8,2017-01-12,5,从中苏街与五道街交汇口的满购中心站，乘坐6路公交车，一直坐到终点就是国门啦。整个国门景区在华埠大街西北角的尽头，老国门是免费的，现在又叫做中俄互市贸易区，里面人不多，而且价格较满洲里市区要贵。新国门里面一直到售票厅这一段叫做火车头广场，是免费的！值得推荐哦
_*8,2016-08-14,4,票价微贵，景区有展览的飞机火车，红色教育基地，主要是国门和界碑。界碑有好几块儿，我照到了39和41号界碑，还有俄罗斯的40号界碑。国门可以上去，这里经常过火车
1*9,2017-08-29,5,非常不错的地方，值得来游玩一下
_*0,2017-07-09,4,量太大，额(°_°)…额(°_°)…额(°_°)…额(°_°)…额(°_°)…额(°_°)…额(°_°)…额(°_°)…额(°_°)…
m*g,2017-10-09,5,国门很壮观，印象深刻，哨兵很酷，让人敬畏
M*4,2017-10-04,5,满洲里作为中俄边境上的城市，有着独特的俄罗斯风光，呼伦湖仿若蓝宝石般镶嵌在呼伦贝尔大草原上，一望无际的天然牧场，清新宁静。
_*9,2017-06-27,5,挺好吃的，在学校旁边 以前经常来吃 最近感觉有点变化 不太和以前一样 但是方便 所以就经常过来
l*d,2017-08-29,0,非常不错的地方，值得来游玩一下
M*3,2017-08-03,5,庄严肃穆，一眼望去就肃然起敬，这就是国门
走*游,2017-10-09,0,国门很壮观，印象深刻，哨兵很酷，让人敬畏
E*2,2017-09-16,5,这已经是第五代国门了，看上去非常气派，进入景区内可以看到前四代国门的模型，真的是一代比一代强啊，这也见证了我们的祖国越来越强大，蒸蒸日上，还有41号界碑，来到满洲里一定要看我们的国门。
_*6,2017-06-10,5,很不错  我觉得是张店数一数二的肉夹馍    潼关肉夹馍  不比西安的差  经常来买
1*3,2017-07-28,5,威严壮观，红色记忆，很有教育意义！
M*6,2017-07-27,5,国门很壮观！北国第一门翻修明显。
_*2,2017-07-03,3,现在的国门是2008年修建的第五代国门。国门顶部书有中华人民共和国7个顿生庄严感和自豪感的大字。。可以登上国门集望远眺，俄罗斯国门和贝加尔斯克的街道建筑行人都历历在目，一派萧条景象，与我方人来人往，欣欣向荣的景象行程了鲜明的对比，自豪感这时更是爆棚。从国门的另一个出口出来，就来到和平之门广场，广场上有7组石雕，他们是中俄和平的见证。离开和平广场，来到41号界碑，这也是离俄罗斯最近的地方，旁边还有中国的39号界碑和俄罗斯的38和40号界碑。看完了这里，又去了红色国际秘密交通线遗址和红色旅游展厅。红色旅游展厅中还有一个红色后代展厅，这也是全国首个红色后代展厅，值得一看。
1*3,2017-06-02,5,站在国门前，望着满载着集装箱的列车不断的出境，及装着原木的列车入境，可以看出来我国的经济发展形势，摆一个壮严的姿态，仪式感强烈！
_*0,2017-07-17,4,经常来这边吃东西 推荐炒拉条子 还有肉夹馍!凉皮跟酸辣粉也很好吃!馄饨也好吃!  就是服务态度有待提高啦～
s*0,2017-10-21,5,这个挺好 还能便宜一点 算是有用的
M*0,2016-11-13,4,80元的門票，太貴吧了。園內風光好，呆上2小時！完。
M*4,2017-04-06,4,满洲里国门是一种神圣的标志，去满洲里是应该去看看我们的国门，但是这么神圣的地方现在设成了景区，并且要收取不低的费用，有点不能理解。
q*i,2017-07-28,0,威严壮观，红色记忆，很有教育意义！
1*9,2017-11-24,4,不错的地方，领略异国民族风情和美食
桃*a,2017-10-05,5,取票很方便，而且起早去人不多，虽然是十一，但是赶在大批人流前参观完。
6*2,2017-11-19,5,景区是两国交界处，有界碑。还有之前的五代界碑。
e*5,2017-09-27,5,去看看我们的边防站士，超级帅！跟韩国三八线上的帅哥有一拼噢。
1*2,2017-09-27,5,没有想象的国门那么庄严肃穆！！
2*6,2017-08-09,5,沿途风景真的是太美了……一生必须去的地方！
c*8,2017-11-24,3,国门的意义而已，就是一在铁路上建了一个楼，一般吧！
1*3,2017-08-08,4,与俄罗斯交界，有界碑，去看看还可以，门票偏高，性价比低！免税店买东西还要办卡才能进去，美卡10元不退。
_*3,2017-11-12,5,蒙古就是满洲的天下哦 民族气息很浓厚
M*0,2017-08-06,5,·很好，有教育意义。人超级多。管理有序。
M*8,2017-11-10,5,1188555552214444
2*3,2017-08-03,4,扬我国威的地方，对比中俄两国国门，更彰显我大中华日益昌盛的国力。可是无法理解这么个地方怎么会容许私人承包收门票呢？
_*2,2017-11-08,5,景色很美，人很朴实，勤劳俭朴，满洲里国门，代表着悠久历史，曲折的故事。值得一去。
M*7,2017-10-03,3,国门照个相就结束了，还有不少历史介绍，游览一个小时左右
